HouseNumber,Address,City,State,Country,PostCode,County,Latitude,Longitude,Xstart,Ystart,Xend,Yend,Link,featurecla,scalerank,name,name_abb,name_alt,note,delta,dam_name,year,admin,min_zoom,min_label,,,,,,,,,,
N/A,,,,,,,91.9167650733159,35.5790227320955,91.9367650733159,35.5990227320955,91.8967650733159,35.5590227320955,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=35.5990227320955,91.9367650733159&visible=35.5590227320955,91.8967650733159",Lake,9,Huiten Nur,Huiten Nur,,,,,-99,,7,8,,,,,,,,,,
N/A,,,,,,,-93.0836962838737,64.8625132812176,-93.0636962838737,64.8825132812176,-93.1036962838737,64.8425132812176,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=64.8825132812176,-93.0636962838737&visible=64.8425132812176,-93.1036962838737",Lake,9,,,,_untitled_74,,,-99,,7,8,,,,,,,,,,
N/A,,Aïn el Beïda,Tiaret,Algeria,44304,,31.0106470865374,1.70933908226209,31.0306470865374,1.72933908226209,30.9906470865374,1.68933908226209,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=1.72933908226209,31.0306470865374&visible=1.68933908226209,30.9906470865374",Lake,0,Lake Albert,L. Albert,,,,,-99,admin-0,1,3,,,,,,,,,,
N/A,,,,,,,-94.4273937742023,63.1225269257423,-94.4073937742023,63.1425269257423,-94.4473937742023,63.1025269257423,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=63.1425269257423,-94.4073937742023&visible=63.1025269257423,-94.4473937742023",Lake,9,,,,_untitled_73,,,-99,,7,8,,,,,,,,,,
N/A,,Potashka,Sverdlovsk,Russia,623357,,56.2757029008713,58.8030277242122,56.2957029008713,58.8230277242122,56.2557029008713,58.7830277242122,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=58.8230277242122,56.2957029008713&visible=58.7830277242122,56.2557029008713",Reservoir,7,Kama Reservoir,Kama Res.,,,,,1954,,5.7,6.7,,,,,,,,,,
N/A,,,,,,,-99.3703565782154,64.1766448650008,-99.3503565782154,64.1966448650008,-99.3903565782154,64.1566448650008,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=64.1966448650008,-99.3503565782154&visible=64.1566448650008,-99.3903565782154",Lake,9,,,,_untitled_72,,,-99,,7,8,,,,,,,,,,
N/A,,Samba Ngoma,Guidimaka,Morocco,46023,,34.5146291819953,-11.9497451449016,34.5346291819953,-11.9297451449016,34.4946291819953,-11.9697451449016,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=-11.9297451449016,34.5346291819953&visible=-11.9697451449016,34.4946291819953",Lake,0,Lake Malawi,L. Malawi,Lake Nyasa,,,,-99,admin-0,1,3,,,,,,,,,,
N/A,,El Feggoust,Souss - Massa - Draa,Morocco,47402,,29.4617630636473,-6.07158789020933,29.4817630636473,-6.05158789020933,29.4417630636473,-6.09158789020933,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=-6.05158789020933,29.4817630636473&visible=-6.09158789020933,29.4417630636473",Lake,0,Lake Tanganyika,L. Tanganyika,,,,,-99,admin-0,1,3,,,,,,,,,,
N/A,,Al Aricha,Tlemcen,Algeria,39260,,32.8656911023784,-1.26682942510266,32.8856911023784,-1.24682942510266,32.8456911023784,-1.28682942510266,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=-1.24682942510266,32.8856911023784&visible=-1.28682942510266,32.8456911023784",Lake,0,Lake Victoria,L. Victoria,,,,,-99,admin-0,1,3,,,,,,,,,,
N/A,,Maraee,Toliary,Norway,,,-80.078882487432,47.0080043321097,-80.058882487432,47.0280043321097,-80.098882487432,46.9880043321097,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=47.0280043321097,-80.058882487432&visible=46.9880043321097,-80.098882487432",Lake,7,,,,_untitled_58,,,-99,,5.7,6.7,,,,,,,,,,
N/A,,Njibiri,Diffa,Niger,,,14.536013035928,13.0626691016034,14.556013035928,13.0826691016034,14.516013035928,13.0426691016034,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=13.0826691016034,14.556013035928&visible=13.0426691016034,14.516013035928",Lake,1,Lake Chad,L. Chad,,,New or modified in version 1.3,,-99,admin-0 more,1.7,3.6,,,,,,,,,,
N/A,,,,,,,-100.355534097749,56.3380225236116,-100.335534097749,56.3580225236116,-100.375534097749,56.3180225236116,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=56.3580225236116,-100.335534097749&visible=56.3180225236116,-100.375534097749",Lake,7,,,,_untitled_57,,,-99,,5.7,6.7,,,,,,,,,,
N/A,,,,,,,-100.15037166727,53.9480801754295,-100.13037166727,53.9680801754295,-100.17037166727,53.9280801754295,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=53.9680801754295,-100.13037166727&visible=53.9280801754295,-100.17037166727",Lake,4,,,,,,,-99,,4,5,,,,,,,,,,
N/A,,,,,,,-97.3025672161331,57.3491633003089,-97.2825672161331,57.3691633003089,-97.3225672161331,57.3291633003089,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=57.3691633003089,-97.2825672161331&visible=57.3291633003089,-97.3225672161331",Lake,7,,,,_untitled_56,,,-99,,5.7,6.7,,,,,,,,,,
N/A,,Ḩilf,Ash Sharqiyah South,Yemen,,,13.5935890349948,58.8826532206013,13.6135890349948,58.9026532206013,13.5735890349948,58.8626532206013,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=58.9026532206013,13.6135890349948&visible=58.8626532206013,13.5735890349948",Lake,1,Vänern,Vänern,,Largest lake in Sweden,,,-99,,1.7,3.6,,,,,,,,,,
N/A,,,,,,,-103.340301534505,58.1189254927582,-103.320301534505,58.1389254927582,-103.360301534505,58.0989254927582,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=58.1389254927582,-103.320301534505&visible=58.0989254927582,-103.360301534505",Lake,2,Wollaston Lake,Wollaston L.,,,,,-99,,2,3.7,,,,,,,,,,
N/A,,,,,,,-102.039371672575,55.8323049531994,-102.019371672575,55.8523049531994,-102.059371672575,55.8123049531994,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=55.8523049531994,-102.019371672575&visible=55.8123049531994,-102.059371672575",Lake,7,,,,_untitled_55,,,-99,,5.7,6.7,,,,,,,,,,
N/A,,,,,,,90.196419143733,35.7696235044133,90.216419143733,35.7896235044133,90.176419143733,35.7496235044133,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=35.7896235044133,90.216419143733&visible=35.7496235044133,90.176419143733",Lake,9,,,,_untitled_261,,,-99,,7,8,,,,,,,,,,
N/A,,,,,,,-96.4772613465717,63.9566076799699,-96.4572613465717,63.9766076799699,-96.4972613465717,63.9366076799699,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=63.9766076799699,-96.4572613465717&visible=63.9366076799699,-96.4972613465717",Lake,9,,,,_untitled_71,,,-99,,7,8,,,,,,,,,,
N/A,,,,,,,-101.863083179338,55.7385499787079,-101.843083179338,55.7585499787079,-101.883083179338,55.7185499787079,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=55.7585499787079,-101.843083179338&visible=55.7185499787079,-101.883083179338",Lake,7,,,,_untitled_54,,,-99,,5.7,6.7,,,,,,,,,,
N/A,,,,,,,90.3220659361712,35.2154830350879,90.3420659361712,35.2354830350879,90.3020659361712,35.1954830350879,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=35.2354830350879,90.3420659361712&visible=35.1954830350879,90.3020659361712",Lake,9,,,,_untitled_260,,,-99,,7,8,,,,,,,,,,
N/A,,,,,,,-100.42862704389,55.8813165803668,-100.40862704389,55.9013165803668,-100.44862704389,55.8613165803668,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=55.9013165803668,-100.40862704389&visible=55.8613165803668,-100.44862704389",Lake,7,,,,_untitled_53,,,-99,,5.7,6.7,,,,,,,,,,
N/A,,,,,,,-95.9246745509381,65.3237818684329,-95.9046745509381,65.3437818684329,-95.9446745509381,65.3037818684329,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=65.3437818684329,-95.9046745509381&visible=65.3037818684329,-95.9446745509381",Lake,9,,,,_untitled_70,,,-99,,7,8,,,,,,,,,,
N/A,,,,,,,90.3400840035015,34.7963085180524,90.3600840035015,34.8163085180524,90.3200840035015,34.7763085180524,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=34.8163085180524,90.3600840035015&visible=34.7763085180524,90.3200840035015",Lake,9,,,,_untitled_259,,,-99,,7,8,,,,,,,,,,
N/A,,,,,,,-110.48300624036,64.5404789261355,-110.46300624036,64.5604789261355,-110.50300624036,64.5204789261355,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=64.5604789261355,-110.46300624036&visible=64.5204789261355,-110.50300624036",Lake,7,,,,_untitled_52,,,-99,,5.7,6.7,,,,,,,,,,
N/A,,,,,,,-95.4207709424121,65.1701237940702,-95.4007709424121,65.1901237940702,-95.4407709424121,65.1501237940702,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=65.1901237940702,-95.4007709424121&visible=65.1501237940702,-95.4407709424121",Lake,9,,,,_untitled_69,,,-99,,7,8,,,,,,,,,,
N/A,,,,,,,90.3898813929761,34.9097858890617,90.4098813929761,34.9297858890617,90.3698813929761,34.8897858890617,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=34.9297858890617,90.4098813929761&visible=34.8897858890617,90.3698813929761",Lake,9,,,,_untitled_258,,,-99,,7,8,,,,,,,,,,
N/A,,,,,,,-121.536678987146,63.9673519706102,-121.516678987146,63.9873519706102,-121.556678987146,63.9473519706102,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=63.9873519706102,-121.516678987146&visible=63.9473519706102,-121.556678987146",Lake,7,Keller Lake,Keller L.,,,,,-99,,5.7,6.7,,,,,,,,,,
N/A,,,,,,,-96.1157190002133,64.5640280563061,-96.0957190002133,64.5840280563061,-96.1357190002133,64.5440280563061,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=64.5840280563061,-96.0957190002133&visible=64.5440280563061,-96.1357190002133",Lake,9,,,,_untitled_68,,,-99,,7,8,,,,,,,,,,
N/A,,,,,,,-111.277300007726,63.9580795006055,-111.257300007726,63.9780795006055,-111.297300007726,63.9380795006055,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=63.9780795006055,-111.257300007726&visible=63.9380795006055,-111.297300007726",Lake,7,,,,_untitled_51,,,-99,,5.7,6.7,,,,,,,,,,
N/A,,,,,,,114.222800192129,30.0183371885147,114.242800192129,30.0383371885147,114.202800192129,29.9983371885147,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=30.0383371885147,114.242800192129&visible=29.9983371885147,114.202800192129",Lake,5,Huangtang Hu,Huangtang Hu,,,,,-99,,4.7,6,,,,,,,,,,
N/A,,,,,,,-126.301743286634,66.8890631144556,-126.281743286634,66.9090631144556,-126.321743286634,66.8690631144556,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=66.9090631144556,-126.281743286634&visible=66.8690631144556,-126.321743286634",Lake,5,,,,_untitled_18,,,-99,,4.7,6,,,,,,,,,,
N/A,,,,,,,114.040717629619,29.9384173279985,114.060717629619,29.9584173279985,114.020717629619,29.9184173279985,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=29.9584173279985,114.060717629619&visible=29.9184173279985,114.020717629619",Lake,5,,,,_untitled_7,,,-99,,4.7,6,,,,,,,,,,
N/A,,‘Arfīt,Dhofar,Heard and McDonald Islands,,,-70.9339867730025,53.510949446639,-70.9139867730025,53.530949446639,-70.9539867730025,53.490949446639,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=53.530949446639,-70.9139867730025&visible=53.490949446639,-70.9539867730025",Lake,6,,,,_untitled_11,,,-99,,5,6.5,,,,,,,,,,
N/A,,,,,,,91.164838071588,35.5946240308335,91.184838071588,35.6146240308335,91.144838071588,35.5746240308335,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=35.6146240308335,91.184838071588&visible=35.5746240308335,91.144838071588",Lake,5,Hoh Xil Hu,Hoh Xil Hu,,,,,-99,,4.7,6,,,,,,,,,,
N/A,,,,,,,-94.4441194039224,47.1762334307655,-94.4241194039224,47.1962334307655,-94.4641194039224,47.1562334307655,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=47.1962334307655,-94.4241194039224&visible=47.1562334307655,-94.4641194039224",Lake,5,Leech Lake,Leech L.,,,,,-99,,4.7,6,,,,,,,,,,
N/A,,Pūzeh,Bushehr,French Southern Territories,,,-60.8201214901317,52.4653680670673,-60.8001214901317,52.4853680670673,-60.8401214901317,52.4453680670673,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=52.4853680670673,-60.8001214901317&visible=52.4453680670673,-60.8401214901317",Lake,6,,,,_untitled_10,,,-99,,5,6.5,,,,,,,,,,
N/A,,,,,,,-90.5731122328387,48.8831038219385,-90.5531122328387,48.9031038219385,-90.5931122328387,48.8631038219385,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=48.9031038219385,-90.5531122328387&visible=48.8631038219385,-90.5931122328387",Lake,5,Lac des Mille Lacs,L. des Mille Lacs,,,,,-99,,4.7,6,,,,,,,,,,
N/A,,,,,,,-112.022213218278,64.7634597524378,-112.002213218278,64.7834597524378,-112.042213218278,64.7434597524378,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=64.7834597524378,-112.002213218278&visible=64.7434597524378,-112.042213218278",Lake,6,,,,_untitled_9,,,-99,,5,6.5,,,,,,,,,,
N/A,,,,,,,-121.143750279812,60.5868743346301,-121.123750279812,60.6068743346301,-121.163750279812,60.5668743346301,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=60.6068743346301,-121.123750279812&visible=60.5668743346301,-121.163750279812",Lake,5,Trout Lake,Trout L.,,,,,-99,,4.7,6,,,,,,,,,,
N/A,,Yuvalaksha,Karelia,Svalbard and Jan Mayen,9178,,85.6053592835988,30.9152646838849,85.6253592835988,30.9352646838849,85.5853592835988,30.8952646838849,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=30.9352646838849,85.6253592835988&visible=30.8952646838849,85.5853592835988",Lake,5,,,,_untitled_0,,,-99,,4.7,6,,,,,,,,,,
N/A,,Tsiarindrano,Toliary,French Southern Territories,,,-65.151659193813,44.2091902113418,-65.131659193813,44.2291902113418,-65.171659193813,44.1891902113418,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=44.2291902113418,-65.131659193813&visible=44.1891902113418,-65.171659193813",Lake,5,Lake Rossignol,L. Rossignol,,,,,-99,,4.7,6,,,,,,,,,,
N/A,,,,,,,91.7000159903823,68.3973849018782,91.7200159903823,68.4173849018782,91.6800159903823,68.3773849018782,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=68.4173849018782,91.7200159903823&visible=68.3773849018782,91.6800159903823",Lake,6,Ozero Khantayskoye,O. Khantayskoye,Lake Khantayskoye,,,,-99,,5,6.5,,,,,,,,,,
N/A,,Belitsaka,Toliary,French Southern Territories,,,-66.0174626041462,45.9842058979458,-65.9974626041462,46.0042058979458,-66.0374626041462,45.9642058979458,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=46.0042058979458,-65.9974626041462&visible=45.9642058979458,-66.0374626041462",Lake,5,Grand Lake,Grand L.,,,,,-99,,4.7,6,,,,,,,,,,
N/A,,,,,,,-105.643663588251,59.0997467643609,-105.623663588251,59.1197467643609,-105.663663588251,59.0797467643609,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=59.1197467643609,-105.623663588251&visible=59.0797467643609,-105.663663588251",Lake,5,Black Lake,BL.k L.,,,,,-99,,4.7,6,,,,,,,,,,
N/A,,Novyy Nazym,Khanty-Mansiy,Greenland,3972,,89.9561513444963,68.779175174768,89.9761513444963,68.799175174768,89.9361513444963,68.759175174768,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=68.799175174768,89.9761513444963&visible=68.759175174768,89.9361513444963",Lake,6,Ozero Keta,O. Keta,Lake Keta,,,,-99,,5,6.5,,,,,,,,,,
N/A,,,,,,,-146.663449400862,62.3989799012526,-146.643449400862,62.4189799012526,-146.683449400862,62.3789799012526,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=62.4189799012526,-146.643449400862&visible=62.3789799012526,-146.683449400862",Lake,5,Lake Louise,L. Louise,,,,,-99,,4.7,6,,,,,,,,,,
N/A,,Amboanato,Fianarantsoa,Norway,,,-83.7536717250912,48.3841566264503,-83.7336717250912,48.4041566264503,-83.7736717250912,48.3641566264503,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=48.4041566264503,-83.7336717250912&visible=48.3641566264503,-83.7736717250912",Lake,6,,,,_untitled_8,,,-99,,5,6.5,,,,,,,,,,
N/A,,,,,,,-119.734194518978,68.5026200773278,-119.714194518978,68.5226200773278,-119.754194518978,68.4826200773278,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=68.5226200773278,-119.714194518978&visible=68.4826200773278,-119.754194518978",Lake,5,Bluenose Lake,Bluenose L.,,,,,-99,,4.7,6,,,,,,,,,,
N/A,,,,,,,-117.270519828156,63.8855187432676,-117.250519828156,63.9055187432676,-117.290519828156,63.8655187432676,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=63.9055187432676,-117.250519828156&visible=63.8655187432676,-117.290519828156",Lake,7,,,,_untitled_50,,,-99,,5.7,6.7,,,,,,,,,,
N/A,,,,,,,-106.957810573867,55.8713082000443,-106.937810573867,55.8913082000443,-106.977810573867,55.8513082000443,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=55.8913082000443,-106.937810573867&visible=55.8513082000443,-106.977810573867",Lake,6,,,,_untitled_7,,,-99,,5,6.5,,,,,,,,,,
N/A,,,,,,,91.0353817541202,69.4715196017817,91.0553817541202,69.4915196017817,91.0153817541202,69.4515196017817,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=69.4915196017817,91.0553817541202&visible=69.4515196017817,91.0153817541202",Lake,6,Ozero Lama,O. Lama,Lake Lama,,,,-99,,5,6.5,,,,,,,,,,
N/A,,,,,,,-117.520375162196,60.5567020115991,-117.500375162196,60.5767020115991,-117.540375162196,60.5367020115991,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=60.5767020115991,-117.500375162196&visible=60.5367020115991,-117.540375162196",Lake,7,Tathlina Lake,Tathlina L.,,,,,-99,,5.7,6.7,,,,,,,,,,
N/A,,Jebri,Baluchistan,Mauritius,,,18.2206023707993,65.749873942456,18.2406023707993,65.769873942456,18.2006023707993,65.729873942456,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=65.769873942456,18.2406023707993&visible=65.729873942456,18.2006023707993",Lake,6,Storavan,Storavan,,,,,-99,,5,6.5,,,,,,,,,,
N/A,,,,,,,-106.464768733217,55.6954256340831,-106.444768733217,55.7154256340831,-106.484768733217,55.6754256340831,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=55.7154256340831,-106.444768733217&visible=55.6754256340831,-106.484768733217",Lake,6,,,,_untitled_6,,,-99,,5,6.5,,,,,,,,,,
